locationname,locationstatus,method,locationid,locationparentname,locationparentid,locationtype,locationtypecode,locationadminlevel,locationphysicaltype,locationphysicaltypecode,longitude,latitude
EPP Tsaramandroso,active,create,0bf76735-6938-4d3a-986b-de054d23828d,,687f5d8c-5873-4b09-97fd-32af53d86b2f,EPP,epp,5,Building,bu,,
EPP Tsaramandroso,active,create,163d4922-69ce-41e4-bf55-45570c08ed03,,466f980a-e44b-48e6-9309-874dd943c37d,EPP,epp,5,Building,bu,,
EPP Tsaramandroso,active,create,1eca1a8a-fcbc-4e15-bb29-af616e99d515,,a0b2132b-c132-467c-af4f-b3f230510759,EPP,epp,5,Building,bu,,
EPP Tsaramandroso,active,create,253400fd-1f7f-408f-8940-d0dc95ec316e,,84f1ce51-103f-4f9e-8901-053ad038b0dc,EPP,epp,5,Building,bu,,
EPP Tsaramandroso,active,create,2a6971a3-5d86-4a28-b563-77a5c3fe1d03,,9b606a8a-d316-4943-88d9-020a4a3d0bf7,Water Point,water_point,5,Building,bu,47.034442,-16.383307
EPP Tsaramandroso,active,create,2b81e5d2-095e-46e6-9cd7-4a246075fada,,8746d348-a441-4564-adb1-72631230695e,EPP,epp,5,Building,bu,,
EPP Tsaramandroso,active,create,45959da1-3ddb-49fe-aad1-96acaf3765bd,,80bb3042-a674-4fbe-aaae-cc1dda661b74,EPP,epp,5,Building,bu,,
EPP Tsaramandroso,active,create,73b3b8a7-da33-4aa9-a101-11ea40254785,,be24399c-0878-4f07-b643-a7178ef04292,EPP,epp,5,Building,bu,,
EPP Tsaramandroso,active,create,74b61878-9231-4509-944d-d7f525b00598,,a6b2e537-03d2-48d5-965a-c80ac9e49e1b,EPP,epp,5,Building,bu,,
EPP Tsaramandroso,active,create,75b13a63-51da-4271-a350-0d29afa03164,,599a5e27-9b21-4c63-b7ee-ae935abcdfb2,EPP,epp,5,Building,bu,,
EPP Tsaramandroso,active,create,bc5cbd8a-43f9-45e6-9912-2cff5692f4ac,,c59095ea-fa9b-4fd8-b82c-620f646f2a8b,EPP,epp,5,Building,bu,,
EPP Tsaramandroso,active,create,bee5aea7-0f65-4b4e-a0ec-4a3ebc263310,,936c4393-d549-4f03-9e96-d7d5536d6407,EPP,epp,5,Building,bu,,
EPP Tsaramandroso,active,create,e52cd8bc-cbcc-436b-a4c6-b4db7298e346,,c54d7bdb-2b22-4d39-ac21-0efe4b03e016,EPP,epp,5,Building,bu,,
EPP TSARAMANDROSO,active,create,ac8c6c94-cbf7-4aeb-8c91-f74a36950467,,936c4393-d549-4f03-9e96-d7d5536d6407,EPP,epp,5,Building,bu,,
EPP Tsaramandroso Manatondrano,active,create,e7660278-6157-4cdd-bc59-b5c7774fddb8,,30cfa775-a10f-4763-b4f0-aa34dbc7abbf,EPP,epp,5,Building,bu,,
EPP Tsaramandroso Ramangabe,active,create,2c614d80-2fdd-40de-a66a-e8eb40990b7c,,24abfa68-584b-404e-af76-192a7b683152,EPP,epp,5,Building,bu,,
EPP Tsaramandroso Tsararafa,active,create,70592879-915d-4e17-ab4a-2c307bc48196,,1ba948bd-3aa1-4b9f-81af-26670daffed1,EPP,epp,5,Building,bu,,
EPP Tsaramasoandro,active,create,12096fa2-1499-424f-89db-f34a93f59662,,7d0c14f2-b640-4dd9-8fe8-ea832cd858db,EPP,epp,5,Building,bu,,
EPP Tsaramasoandro,active,create,a48a02c5-bb5c-4cd5-bca3-3cfab0fd70b3,,8d3b5f20-903b-4175-9b05-18a57fe3d94c,EPP,epp,5,Building,bu,,
EPP Tsaramiadana,active,create,6b21bd7f-4a2c-4ef8-a192-46530e9fcdf4,,7b584f4b-fa90-459c-9c0f-d69ac7035f70,EPP,epp,5,Building,bu,,
EPP Tsaramiadana,active,create,b7404819-1f68-4732-8193-39241e2bef0a,,a53fc23e-85e3-47fd-9d6b-41240da76e28,EPP,epp,5,Building,bu,,
EPP Tsaramiakatra,active,create,072135fd-fbe4-4b07-89bf-66d405772f8e,,268d4bdb-a317-465f-82ac-616f0ffc7326,EPP,epp,5,Building,bu,,
EPP Tsaramiera,active,create,5f0d862f-4950-4f79-afc4-51aadfb9dbfe,,1322a277-99d8-4b4f-883a-2fc021be2662,EPP,epp,5,Building,bu,,
EPP Tsarampioky,active,create,848bbeeb-c716-4c9f-a592-13fb7218349d,,9672b87b-9c5a-41a9-b9a4-d8caf2967947,EPP,epp,5,Building,bu,,
EPP Tsaranosy,active,create,61a011f1-ae61-4ac6-8533-fa9a150c2f57,,e416ff2e-eef2-487d-88dc-7ce73dae3a6a,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,01083197-9b33-4e0d-9476-bb38cb503e81,,faa85abb-bd9b-495f-8549-5efba48da916,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,0494cafc-6aef-4aff-95ad-2078232ca97e,,222ce2c0-687e-4229-aecf-91f34d2597e9,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,3526528a-3fd1-4c0d-a695-1987013e2c2d,,17b7a3d4-1a5e-4cda-8f6a-625da68b920a,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,3f83e9dc-2c35-48a1-985f-7dc7d9877a66,,1d84e5ef-9dad-4b32-96cf-9fd35083ad2c,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,539f5a59-aebc-42b5-86f8-c2c552efbe62,,222d7387-b650-46f0-8899-ec12b73c6e5c,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,75920409-b961-48e2-81a8-2e6770077a18,,984e0c49-cca9-41e3-b0f1-0b3d0eaa62cf,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,7840556b-6d6a-4cc8-8ab3-21241ea42f4a,,6245ddcf-dac4-4161-beba-253c40eb5c67,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,85ee7aff-b268-4a19-8e10-9e073e5a08c2,,8cd349af-726c-47bf-b41f-38738f2cc2d0,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,8c82f140-4287-4f13-8878-68724fefd478,,7f7cb8bd-821d-4a37-a082-857c31f043e5,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,9406a540-14e8-4414-82d1-49a0e3ee9245,,22cc7ef7-4aba-4e19-be91-cd1e40e57195,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,a38ec3e4-1c9f-446b-b4dc-37fe8d832c21,,44fdd833-7d80-465b-916a-48e47588e441,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,a516dfd7-37a2-418a-ab18-cc5ed0fa0386,,f0800714-2873-4583-b79f-cb73f24771c3,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,a7ca57f2-952e-49e5-a46f-cb59ef5ffbf2,,a0b2132b-c132-467c-af4f-b3f230510759,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,aebc31df-ea8c-41fd-92d4-f30d63c96ca4,,0b9df312-da12-491d-8108-affacb0535bf,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,c1b2e7d3-c21a-4f38-84f1-1b1bf42b3f8a,,8ec83c3f-8e5f-4e4c-88dc-3e54ace5b98f,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,e5a1b505-85eb-46f2-bffa-fef5c57227e3,,a1cf389f-f00a-4df5-b617-4c5b1cc2ecd5,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,e7d4054d-0b87-48f4-9502-327e44de0e11,,2e2e317e-904c-47cd-8343-1ae1d109e510,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,efd057f5-d781-49bc-b57c-8891e5d1ba9f,,53b855c9-71de-44fb-a7b8-6dea302d2ccc,EPP,epp,5,Building,bu,,
EPP Tsararano,active,create,f94b021c-425d-4860-b2f8-af5df2347b7f,,1c4d6025-5d90-4ebe-946c-d5782b33b946,EPP,epp,5,Building,bu,,
EPP TSARARANO,active,create,6c9d72c9-97c3-494e-aa8a-05fc71a87938,,1c4d6025-5d90-4ebe-946c-d5782b33b946,Water Point,water_point,5,Building,bu,46.678452,-16.18711
EPP Tsararano Ambohimahasoa,active,create,58c99da7-9767-48d8-9c6c-50b35cb52676,,1ba948bd-3aa1-4b9f-81af-26670daffed1,EPP,epp,5,Building,bu,,
EPP TSARARANO AMBOHIMAHASOA,active,create,27e97061-853a-4256-a766-7533ca563cb4,,ef7746ef-e650-4e92-a525-a018991c24e1,EPP,epp,5,Building,bu,,
EPP Tsararano Fitary,active,create,3b5c023a-f4f7-40bb-81ba-e3ecc6d5b47f,,7ca0b7db-78bd-4878-97d3-1042f4353e68,EPP,epp,5,Building,bu,,
EPP Tsararano Ii,active,create,480bf6f7-7e42-4c22-a495-f7afb8b5fc84,,448d493e-a328-4ce0-ba00-393211b2240c,EPP,epp,5,Building,bu,,
EPP Tsararano Iii,active,create,99abf81f-cfe2-414c-9edc-319318ee3eb0,,2647b2a9-0a5a-4820-b3d5-5a16aa954630,EPP,epp,5,Building,bu,,
EPP Tsararavina,active,create,caa051ec-1e5d-4833-a6e1-16116bd5dc9a,,f733cd39-0b91-4dae-b51e-3aa94e4eef18,EPP,epp,5,Building,bu,,
EPP Tsararivotra,active,create,0fc4acc4-9b27-474b-a8b3-51069bfc5a17,,cbba297f-18ae-440d-be70-b598c4b61683,Water Point,water_point,5,Building,bu,48.53513194,-20.58991194
EPP Tsararivotra,active,create,429f7197-bb35-4c76-876f-4988dd51b84b,,5d7f54c9-bed4-4d0d-98a2-132b024f076e,EPP,epp,5,Building,bu,,
EPP Tsararivotra,active,create,54244230-0641-4c71-a4be-a26c887733a9,,47e2dd89-1105-400c-b297-ac74e69b6969,EPP,epp,5,Building,bu,,
EPP Tsararivotra,active,create,e9d8320f-c1da-4691-8b24-226c5a7ed1ea,,276e3164-ee1e-460d-bbef-316684c7c6e0,EPP,epp,5,Building,bu,,
EPP Tsararivotra Antsanira,active,create,d973f091-eb9a-4158-a585-a751e4e453bf,,ef8a6a6f-7ac2-46d9-9467-ae88ed2a9ea4,EPP,epp,5,Building,bu,,
EPP Tsararivotra Tanambao,active,create,ab010bdd-2544-4c05-80fd-cc222cc5f280,,0bf73c8c-45bc-4df8-8ebe-2fdd87a51f00,EPP,epp,5,Building,bu,,
EPP Tsarary,active,create,63c9020e-6e71-49c3-b33b-8e9314b2ef24,,b4ffd33c-7ac6-4d4b-bf22-289a279af499,EPP,epp,5,Building,bu,,
EPP Tsarasambo,active,create,6151e056-45df-43f0-a9ce-51c737a6b69a,,497edb4f-f5b5-479e-9be5-f27de382f8a3,EPP,epp,5,Building,bu,,
EPP Tsaraseranana,active,create,2620603b-ec68-43b0-b907-0dc9dcb25cf0,,f733cd39-0b91-4dae-b51e-3aa94e4eef18,EPP,epp,5,Building,bu,,
EPP Tsaratampona,active,create,a4331929-4732-4068-bb7e-0475df1157b4,,053d4f7a-b383-4faa-b224-8418ecabf446,EPP,epp,5,Building,bu,,
EPP Tsaratampona I,active,create,c1463b82-41b2-47f5-8ea3-1c9fa484d593,,48c273c8-e859-482b-a8f3-c17fdf7e9a4e,EPP,epp,5,Building,bu,49.298777,-17.230872
EPP Tsaratanana,active,create,0ae67609-aeab-4cb8-91bf-19db981af995,,f8a96f70-3460-4957-bb58-146714a1de08,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,2d2f3ed7-8ffd-4754-8314-e2cc19879306,,be961e75-404d-4fc2-9b1f-2353c6f7aa71,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,3d34da6c-c2ca-4559-a9d6-655a135c9c92,,ad8e0995-d16c-4b3c-a5d8-f0986d4adff6,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,4dbce512-5280-4124-b494-1461aa274a4c,,cd0c8f6f-d2ef-4dbd-9712-5ccc36c1e015,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,55c85640-8674-451c-bc35-9ea382bf62b5,,58748f98-a17c-44d2-9ebf-dd44deaedb6f,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,5b7943d8-39c5-470b-8f90-e30603aeafb2,,dcb683a8-92bd-4987-ba75-dda5bc8210c6,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,696d5a9f-37ea-468f-b776-785e0044b80b,,9d134109-1521-4a0f-857d-29059588718d,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,7361f1d7-c9d0-4355-a233-eb2905a1d2c2,,e8bf9037-cf1d-4178-815d-9a92bf48fb22,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,7de1e89a-d5c0-45e9-9616-e9c0a8cc43f5,,378814dd-48a3-4cf9-bcd3-2f63f55e9268,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,93a498f7-4bfe-499c-ab35-7b4f26e71447,,a1cf389f-f00a-4df5-b617-4c5b1cc2ecd5,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,959f986d-83f8-4d1a-aaf1-c27d459fe5ce,,40744758-ba7d-41fe-9808-9baa699ff984,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,a2ac1609-9f27-4e8c-944a-90f2110545b8,,0791ade5-7ea2-4216-9e4f-c2e945b7b158,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,a9c9454f-3f2c-42ac-810f-8e2d9a8416ef,,4e4b1d7c-466a-4ddb-9a25-e7227947404a,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,aa1e9254-df31-4202-805b-fbac47c9b53c,,7cd1d248-4ee7-4d93-aed5-e6ddf63d168c,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,b129337b-1fef-4100-835d-7e358b7f96c5,,3c9bdc0f-03b9-4ddc-9252-d034e185915b,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,c128bec2-e80a-4560-84e9-ada18fed4f79,,47e2dd89-1105-400c-b297-ac74e69b6969,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,db626c37-c51b-40ca-a096-6615e2712951,,cd704253-690d-40a3-a00d-7cd22c2e7a48,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,e1e9a3b7-e5ac-456a-b96a-b027bbcc7cc1,,22cc7ef7-4aba-4e19-be91-cd1e40e57195,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,e286eb0f-0c00-47b4-802e-d6031d0aa4c5,,48c273c8-e859-482b-a8f3-c17fdf7e9a4e,EPP,epp,5,Building,bu,,
EPP Tsaratanana,active,create,fe7d4580-15b2-41fc-a349-0cfda89df164,,a3b1d808-19fb-4a32-8aa8-f472f4ccbc8d,EPP,epp,5,Building,bu,,
EPP Tsaratanana Ambahatrazo,active,create,35265abf-f601-4fa4-baca-e3703327ce23,,78bfde49-f756-428d-97f4-2a95ad006abe,EPP,epp,5,Building,bu,,
EPP Tsaratanana I,active,create,6905669b-eb62-4fc3-9a56-314299ae79c7,,bfe5192a-8cae-4805-954f-30e360922dd7,EPP,epp,5,Building,bu,,
EPP Tsaratanana Ii,active,create,b21455c3-8404-4f5e-aec8-459417719d4b,,b504328e-527a-4d73-bd12-f009be583e5a,EPP,epp,5,Building,bu,,
EPP Tsaratanana Nord,active,create,de69094f-1bdf-4f05-bdf8-50854134a0dd,,e8bf9037-cf1d-4178-815d-9a92bf48fb22,EPP,epp,5,Building,bu,,
EPP Tsaratanteraka,active,create,6647bbd2-a81d-4061-94e8-847ded6196e6,,0791ade5-7ea2-4216-9e4f-c2e945b7b158,EPP,epp,5,Building,bu,,
EPP Tsaratanteraka,active,create,e6d1f235-4282-4802-9690-7b0163b5383c,,aad6f6a5-3e77-4449-a216-a46d2e968348,EPP,epp,5,Building,bu,,
EPP Tsaratonda,active,create,f4c480f8-4e1e-413a-9ef8-213ca6dff46d,,0bf73c8c-45bc-4df8-8ebe-2fdd87a51f00,EPP,epp,5,Building,bu,,
EPP Tsaratsiranana,active,create,0f1f2898-91f5-4198-b27d-3cd2969c3714,,b504328e-527a-4d73-bd12-f009be583e5a,EPP,epp,5,Building,bu,,
EPP Tsaravary,active,create,1e5a3f6a-834b-4dae-8b3c-fada71c1794e,,2ac11983-82a5-40a1-81db-f326b996da2e,EPP,epp,5,Building,bu,,
EPP Tsaravary,active,create,3b5a03e2-184d-425c-a233-df5de0dc32bc,,c5ef6181-8e5b-4bd0-9b78-8a1b88eb44bf,EPP,epp,5,Building,bu,,
EPP Tsaravato,active,create,a6194835-53f2-4573-a38c-7b41e1300bb1,,abb972c1-d0a5-42ec-9c60-a55f96f187d8,EPP,epp,5,Building,bu,,
EPP Tsaravinany,active,create,baa29c2b-506b-414a-a9d7-775a4fc608e0,,61714fe1-236b-46cd-9e98-fe653d31dff7,EPP,epp,5,Building,bu,,
EPP Tsaravinany,active,create,c4850097-ad32-4ad9-83eb-a69d2db09135,,05d247a1-575a-4a84-9fa2-58416adfda82,EPP,epp,5,Building,bu,,
EPP Tsarinetso,active,create,80e785a1-dbbb-47f7-85a1-e641c6050080,,1ba948bd-3aa1-4b9f-81af-26670daffed1,EPP,epp,5,Building,bu,,
EPP Tsatoro,active,create,4e9068ee-254f-40c7-9180-701051c4e216,,1ffa34fe-5eda-4b19-9c6a-db54dc031858,EPP,epp,5,Building,bu,,
EPP Tseredreo,active,create,a53f425f-2ba0-45d4-ae37-9a77bc156b7e,,f8f6820f-96eb-4999-82ec-8b809cff94de,EPP,epp,5,Building,bu,,
Epp Tsiabetsaka,active,create,97632de6-81b2-4324-85e2-49d16e0b8fea,,2601ccb0-b1e8-4ee7-ba9a-e9d2f9d48f06,EPP,epp,5,Building,bu,,
EPP Tsiabetsaka,active,create,460c939d-30c4-42db-9ff4-28439cd02ff8,,2601ccb0-b1e8-4ee7-ba9a-e9d2f9d48f06,EPP,epp,5,Building,bu,,
Epp Tsiabetsaky,active,create,e07a2677-5f91-462b-9442-db18935baa4a,,2601ccb0-b1e8-4ee7-ba9a-e9d2f9d48f06,Water Point,water_point,5,Building,bu,45.17145,-24.13196
EPP Tsiabetsaky,active,create,9d900aa6-6c54-4abf-b9a4-05f6c12c6a1c,,2601ccb0-b1e8-4ee7-ba9a-e9d2f9d48f06,Water Point,water_point,5,Building,bu,45.17145,-24.13196
Epp Tsiabo,active,create,47d33330-2bd5-4fea-a169-bee7a7498789,,2601ccb0-b1e8-4ee7-ba9a-e9d2f9d48f06,EPP,epp,5,Building,bu,,
EPP Tsiabo,active,create,63fb48bc-5d9e-4423-b029-1199307274fd,,2601ccb0-b1e8-4ee7-ba9a-e9d2f9d48f06,EPP,epp,5,Building,bu,,
EPP Tsiafanoka,active,create,9afe1d9f-b7ef-44a2-81c9-a3aff285d185,,ac38946a-ff08-4941-ab55-9f25fb818265,EPP,epp,5,Building,bu,,
EPP Tsiahohoky,active,create,a4b985d5-8b51-49ef-ae27-6bb6c0848bb9,,d2f6fe3a-3ca4-4651-8533-5890045820a6,EPP,epp,5,Building,bu,,
EPP Tsialamaha,active,create,63e0c145-7ef1-449a-a12f-416970b89a07,,bbbfc03a-3dda-4657-8e5f-ca1d8d641b0f,EPP,epp,5,Building,bu,,
EPP Tsialokarivo,active,create,0b8a3df3-bee8-4ea8-b0be-adc6343572e6,,63fc3a41-4cf4-471a-88ae-736152a6f158,EPP,epp,5,Building,bu,,
EPP Tsianaboa,active,create,d7a72657-d4fb-4fae-adb7-0f28060a22d4,,8b8d203f-0175-4f00-94cf-66b2539b1031,EPP,epp,5,Building,bu,,
EPP Tsianaloka,active,create,085b7a2e-a1c9-4c2c-bd90-e994814f5113,,737b836b-4768-4e5b-9e71-bc5fdcd29c63,EPP,epp,5,Building,bu,,
EPP Tsianaloke,active,create,d3c0707b-7205-4b95-a498-3b0d5550adb7,,4d0ebcc0-6477-4d25-9e10-183e06a4a091,EPP,epp,5,Building,bu,,
EPP Tsiandalovana,active,create,8d3aebb6-ee2a-4612-98b1-7afa0c46c94c,,ad8e0995-d16c-4b3c-a5d8-f0986d4adff6,EPP,epp,5,Building,bu,,
EPP Tsiandrarafa,active,create,c4f3a8a1-482a-4af1-a04b-b417d4152219,,5defac73-3f2b-49c8-8b23-3220835b03c2,EPP,epp,5,Building,bu,,
EPP Tsiandrarafa,active,create,f6ed2aaf-2eb5-4cb2-b540-3f96f19f3cfa,,ce482abc-bcaf-4bdd-b4d3-a11e95b5693f,EPP,epp,5,Building,bu,,
EPP Tsianihy,active,create,4ca84559-5731-44df-b5e3-f4e7cd733b0c,,74619b26-8d58-4381-8ef8-7eeadf3ff542,EPP,epp,5,Building,bu,43.652474,-21.562499
EPP Tsianisiha (Tsimialonjafy),active,create,e634a532-c32a-4a61-925d-a37f47c4439b,,ac38946a-ff08-4941-ab55-9f25fb818265,EPP,epp,5,Building,bu,,
EPP Tsianivoha,active,create,9b5ed24a-156d-49e5-94b7-716492f71a1e,,8ec83c3f-8e5f-4e4c-88dc-3e54ace5b98f,EPP,epp,5,Building,bu,,
EPP Tsianofana,active,create,4917139e-f21c-41d0-ae4f-8bc8c7f07581,,7f7cb8bd-821d-4a37-a082-857c31f043e5,EPP,epp,5,Building,bu,47.543163,-23.39263
EPP Tsianofana Sahandela,active,create,6bf9f5b2-b46f-42a0-84d6-f6c4531feb16,,a0b2132b-c132-467c-af4f-b3f230510759,EPP,epp,5,Building,bu,,
EPP Tsianoha,active,create,39d942d0-1ce1-4125-96b7-31159b2d4c83,,8f572186-72b7-414f-bd37-f4b91c431017,EPP,epp,5,Building,bu,,
EPP Tsianoha Antanambao,active,create,f30915fb-cae8-4a29-a136-bd966da42c48,,8f572186-72b7-414f-bd37-f4b91c431017,EPP,epp,5,Building,bu,,
EPP Tsiarimaso,active,create,5714df80-34a0-40e3-9a2c-bf6a6413ce1a,,a4b61c4a-4f88-4154-aa5b-d4908ccdfdaf,EPP,epp,5,Building,bu,,
EPP Tsiaripioky,active,create,8a19a5dd-6bc0-4786-b761-751a3a89f849,,757db705-0d0b-4111-b653-78911e060e2a,EPP,epp,5,Building,bu,,
EPP Tsiately,active,create,c29cbada-0540-4988-b56c-ba817a242e6a,,222d7387-b650-46f0-8899-ec12b73c6e5c,EPP,epp,5,Building,bu,,
EPP Tsiatoro,active,create,723ebed3-b41d-4842-914e-93809f7a75b8,,449f3116-932e-47b8-99f3-d5dab0a81f7f,EPP,epp,5,Building,bu,,
EPP Tsiatosika,active,create,3c6ca1a4-e91f-456a-97f1-2f66a1b221a4,,222ce2c0-687e-4229-aecf-91f34d2597e9,EPP,epp,5,Building,bu,,
EPP Tsiavohitse,active,create,59ee2396-8ce5-408e-becd-a7440060a7ae,,74619b26-8d58-4381-8ef8-7eeadf3ff542,EPP,epp,5,Building,bu,,
EPP Tsiavota-Sud,active,create,8f1ff41b-72a1-41a1-8b2f-afe703f1310d,,b5ec7a94-bab5-442a-9158-4a9732a0dc17,EPP,epp,5,Building,bu,,
EPP Tsiboatsoa,active,create,bc6bf52a-22e5-4845-84f1-3465ec3e73ad,,ec2ae9c9-14fb-49fb-860f-ecc5f82c0a43,EPP,epp,5,Building,bu,,
EPP Tsiborake,active,create,881149cc-5320-4757-84ef-c054d2c28b28,,166b8220-b86e-4471-86fd-9627d922e2d3,EPP,epp,5,Building,bu,,
EPP Tsidiry,active,create,141fd642-0984-4985-a112-5e5e9396c7ee,,cbd7ab07-5855-4335-85fb-7514bd0c8bab,EPP,epp,5,Building,bu,,
EPP Tsienengea,active,create,47782de0-6b5c-47ae-8b7b-15a660ba6377,,c4d59d0a-7b64-43c0-8df8-8fa1082261ba,EPP,epp,5,Building,bu,,
EPP Tsifahera,active,create,f2e1501e-170d-423f-9579-b7d671115a7f,,b5ec7a94-bab5-442a-9158-4a9732a0dc17,EPP,epp,5,Building,bu,,
EPP Tsifenokataka,active,create,0301689a-6aee-4b76-8ff1-ce59741db572,,aec879db-3ce6-4f2d-acc6-5ab105be8453,EPP,epp,5,Building,bu,,
EPP Tsifota (Fitaizanasoa),active,create,87897065-3cca-4efa-a4fa-28e27aa1608d,,5d3c096e-41c2-4ade-ab6e-a56ea42b1a96,EPP,epp,5,Building,bu,,
EPP Tsihalagna,active,create,64085c3e-2f32-4f44-8a95-186c5ede6eb7,,0daef0d0-24e5-4bf3-92fd-9cf64f61fe7a,EPP,epp,5,Building,bu,,
EPP Tsiharoa,active,create,b9434935-0a0f-454a-a816-d9be45700523,,0daef0d0-24e5-4bf3-92fd-9cf64f61fe7a,EPP,epp,5,Building,bu,,
EPP Tsiharoa Ambondro,active,create,76f7aaf3-b2fb-4e1f-8e20-f256b88738d7,,0daef0d0-24e5-4bf3-92fd-9cf64f61fe7a,EPP,epp,5,Building,bu,,
EPP Tsihary,active,create,bf59fe86-dc99-45e2-852f-ad6d83f56ff5,,0ae094df-a0b3-4022-8a12-de36199e0875,EPP,epp,5,Building,bu,,
EPP Tsihary,active,create,dcbac572-a3f8-4586-8e45-95741be1578e,,954e466b-bc6a-4d98-9bdb-00a839550a45,EPP,epp,5,Building,bu,,
EPP Tsihiriky,active,create,608a3846-36da-47de-a95a-9dcaf1b0d3f9,,d3d25be2-06b3-48c7-9126-ec715f2d3ac7,EPP,epp,5,Building,bu,,
EPP Tsihiriky,active,create,a4987267-8f01-47fb-a708-72bbb28a606d,,ce2eca63-a050-4ac6-9a4c-0c010e6ff06e,EPP,epp,5,Building,bu,,
EPP Tsihombe Centre I,active,create,7805202b-c2a5-4ef1-826c-5d7a9844452d,,edd7bc75-fc97-4748-840c-2fc554322284,EPP,epp,5,Building,bu,,
EPP Tsihombe Centre Ii,active,create,1472779a-3596-40bd-b8d8-7f93e76b2377,,edd7bc75-fc97-4748-840c-2fc554322284,EPP,epp,5,Building,bu,,
Epp Tsijobogne,active,create,5e78815e-b01f-4fc1-94af-cb6bdeb43fea,,a6e0c676-95c9-4d05-a0da-7443bc939e5a,EPP,epp,5,Building,bu,,
Epp Tsikoakahitse,active,create,67fe7f43-e06c-4572-a7f9-d842095e8e8a,,4863b612-5843-41f8-a1ab-cca2f892fee0,EPP,epp,5,Building,bu,,
EPP Tsikolaky,active,create,0559eebc-4106-44fd-95dc-1b4028794370,,9e96eb0a-60f8-4b35-aafe-fcf3cf3f773f,EPP,epp,5,Building,bu,,
EPP Tsilaipako,active,create,a3636bbb-5b66-4ffd-ba2c-f747da9cf44b,,ec0cf731-4ef0-4b1f-9562-feeed05eec39,EPP,epp,5,Building,bu,,
EPP Tsilakanina,active,create,a5e0c6c2-7a70-4229-8e87-69741eed57a9,,03380fbe-d484-41ee-a8bc-24313e5e3788,EPP,epp,5,Building,bu,,
EPP Tsilakanina,active,create,d3047eb1-097c-41fc-a3f6-756adf6b6d18,,ef8a6a6f-7ac2-46d9-9467-ae88ed2a9ea4,EPP,epp,5,Building,bu,,
EPP Tsilamaha,active,create,ae5c937d-ed64-4f08-86d6-4ce91a7763dc,,23c60a83-610e-47b9-8cff-457cc64273cd,EPP,epp,5,Building,bu,,
EPP Tsilamaha Ii,active,create,26ff6ab0-8aa1-4b51-a5ec-c0f562afde5d,,42c86929-005d-42d1-8277-50e374ff3337,EPP,epp,5,Building,bu,,
EPP Tsilanja,active,create,56b7b707-c034-4e87-b447-3d4b20a34f2e,,a6fe0fd7-79e8-41ed-b5a4-2be45df7f47c,EPP,epp,5,Building,bu,,
EPP Tsilavadambo,active,create,2c522051-4851-4a7b-9d01-e52c14631a6c,,f8f6820f-96eb-4999-82ec-8b809cff94de,EPP,epp,5,Building,bu,,
EPP Tsilavoana,active,create,549e4e81-8250-47e5-a06a-73f6183fa79f,,5c97e386-2f5d-4dea-b08f-0ef8d5bf4563,EPP,epp,5,Building,bu,,
EPP Tsilavondrivotse,active,create,fe6fc923-b2da-43f9-ba2a-809f5692ca08,,a3bb14c5-d983-4ba7-b653-77b85b252a04,EPP,epp,5,Building,bu,,
