locationname,locationstatus,method,locationid,locationparentname,locationparentid,locationtype,locationtypecode,locationadminlevel,locationphysicaltype,locationphysicaltypecode,longitude,latitude
CSB Sankoany,active,create,b8f21e4f-7115-470c-829e-18c664e804a7,,39168f45-1212-49cc-9b96-b9f11116b07c,CSB1,csb1,5,Building,bu,,
CSB Sante Plus Antsirabe,active,create,a28c623a-7913-4bce-b29f-e550bf8ba966,,19f98036-ab15-4150-9f6d-a7311875b9a0,CSB1,csb1,5,Building,bu,47.03,-19.527
CSB Santé Scolaire Saint Louis,active,create,8c60b1a4-3829-403c-a3f1-228a2b19328c,,3e74a64b-e674-44dd-a94f-61114382118e,CSB2,csb2,5,Building,bu,,
CSB Santé Sud Ambatofotsy,active,create,1cc3eb9d-ce6e-4453-a976-e6af5b2b5b3b,,ee42da55-0901-4ec7-b1ce-8ef1d5d835cf,CSB1,csb1,5,Building,bu,,
CSB Santé Sud Ambatolampy,active,create,52b1649b-036f-4f72-b113-cd40a4147228,,f7eea768-16d1-4fea-b53b-8548cae08258,CSB1,csb1,5,Building,bu,46.482,-18.891
CSB Santé Sud Ambatonilaifotsy,active,create,bcb55927-d7c4-4fcb-9812-220fc10fd46f,,fab9cbc3-82b9-46b4-a919-fff642d24b87,CSB2,csb2,5,Building,bu,,
CSB Santé Sud Ambatonilaifotsy,active,create,dee45a03-c854-4e7a-b391-6457ba801b13,,fdc991f5-a8ca-4e4a-a9b0-ff211d8efd2b,CSB2,csb2,5,Building,bu,,
CSB Santé Sud Ambohibary,active,create,c76e1c9b-6b96-46cc-a29b-2a36e9485e70,,eff6c90c-3ad8-4c1a-bb88-89cbcc3463c8,CSB2,csb2,5,Building,bu,,
CSB Santé Sud Ambohidanerana,active,create,afa39a54-7005-4670-9037-5333e516b491,,ffcd6f07-ef28-4a46-8445-b67f9ef2908e,CSB2,csb2,5,Building,bu,46.78,-18.965
CSB Santé Sud Ambohidehibe,active,create,c995bf37-9ecc-4427-a673-4479a4a530bd,,03377c52-2738-4580-93fc-676b12f2a74e,CSB2,csb2,5,Building,bu,,
CSB Santé Sud Ambohijanamasoandro,active,create,90362784-06ad-45d7-bbcc-b42256cc4a74,,82177de3-6b83-4a41-8aa7-b7c5061b9832,CSB2,csb2,5,Building,bu,47.171,-22.614
CSB Santé Sud Ambonierana,active,create,7774a525-57ce-4ee2-90ca-81b2a799eea0,,540dd66f-5c14-4583-9b14-4144369c7f3a,CSB1,csb1,5,Building,bu,47.256,-18.319
CSB Santé Sud Ampamaho,active,create,e0c176ec-f9a4-4d82-8ef8-4a6fd145d2f5,,82686a84-8a84-430b-8b72-1a932ce1b635,CSB2,csb2,5,Building,bu,,
CSB Santé Sud Ampararano,active,create,726f9d26-0c4d-44c8-a691-16969177da6b,,82686a84-8a84-430b-8b72-1a932ce1b635,CSB2,csb2,5,Building,bu,,
CSB Santé Sud Andrakodavaka,active,create,99ed91af-bd16-4e95-b26a-d4665523da75,,13ccda55-588f-433f-8632-b286328b37b0,CSB2,csb2,5,Building,bu,47.014,-19.635
CSB Santé Sud Androakavato,active,create,a397ed08-b732-49f7-8c61-75b9b825d82c,,7cb976d6-d588-43e0-b34e-4d06a2b6aad5,CSB2,csb2,5,Building,bu,,
CSB Santé Sud Androfia,active,create,2f5368f7-a8eb-4603-bc15-7056456199f6,,2b66f4c1-4c70-4279-8c68-fa2d27073ca4,CSB2,csb2,5,Building,bu,,
CSB Santé Sud Angela,active,create,7b959657-816d-456f-b6a0-577e180395fc,,c72dc9dd-438b-40f1-9a96-6f0a5fdd3094,CSB2,csb2,5,Building,bu,46.663,-18.833
CSB Santé Sud Angoaka Sud,active,create,378908ef-c9f5-43b8-a0e4-30031ccedb34,,7e397f53-8392-4fd8-932d-618c24135843,CSB2,csb2,5,Building,bu,,
CSB Santé Sud Ankonabe,active,create,f43f1164-eefe-433d-bc71-e0489a452c33,,3d4cba19-058a-41e5-b434-41fdf02c578f,CSB2,csb2,5,Building,bu,,
CSB Santé Sud Bejofo,active,create,dc4366dd-a5f2-4e78-a116-17d703481fdf,,82686a84-8a84-430b-8b72-1a932ce1b635,CSB2,csb2,5,Building,bu,,
CSB Santé Sud Mamoeramanjaka,active,create,2ee043ef-9f92-4801-8ce1-55ace808f3d2,,11d8d42a-2ca1-487b-b039-1231e04522cf,CSB2,csb2,5,Building,bu,47.124,-22.311
CSB Santé Sud Mamoeramanjaka,active,create,6ee1bd06-942c-40fd-ba21-8c7a583a71aa,,3151e4e9-3d07-4152-9a8f-c39bcd2b86a7,CSB2,csb2,5,Building,bu,47.124,-22.311
CSB Santé Sud Mangatany,active,create,b1c8ca8d-df53-4e71-8d48-847352271965,,9904c5e6-5222-47fa-8f24-9e739862d13d,CSB2,csb2,5,Building,bu,,
CSB Santé Sud Marovoalavo,active,create,05eebda1-4e9c-440f-8ca4-6e97b69c3615,,0a1939b3-b45a-4422-94cb-0b2bca6bd89e,CSB1,csb1,5,Building,bu,,
CSB Santé Sud Marovoalavo,active,create,44a869b4-7de5-4dbb-9951-050ae48db71b,,2dae8d07-9695-4b72-ab25-71937f4068d2,CSB1,csb1,5,Building,bu,,
CSB Santé Sud Morarivo,active,create,a880af15-4f82-4be5-bf2e-3cd7f347ed6c,,ffcd6f07-ef28-4a46-8445-b67f9ef2908e,CSB1,csb1,5,Building,bu,,
CSB Santé Sud Soaronono,active,create,d667511c-dc4e-4bb1-b7d0-63d537132f2d,,3d4cba19-058a-41e5-b434-41fdf02c578f,CSB1,csb1,5,Building,bu,,
CSB Santé Sud Talata Maromena,active,create,04a4ebdf-f197-421e-b708-8f5bbb914d6c,,e4f110aa-817a-4eb1-95c4-037e41a3e902,CSB2,csb2,5,Building,bu,47.332,-22.333
CSB Santé Sud Tsarafiraisana,active,create,105d9060-3fe8-454b-b426-89ccf7c4e2d4,,d23df2a3-7793-4c2c-bbbf-cfa1e464e029,CSB2,csb2,5,Building,bu,47.065,-19.311
CSB Sante Sud Tsarazaza,active,create,5e467f0f-0f61-4e4d-be3c-5a852c3b9964,,fc99cf99-bbd6-4803-a80b-7e35a75a30a4,CSB2,csb2,5,Building,bu,,
CSB Sarahandrano,active,create,b98a77f3-e85b-4775-913b-ea80a56dead9,,116410b6-2843-441b-b44b-71b8ac291da2,CSB2,csb2,5,Building,bu,49.968,-15.035
CSB Sarahandrano,active,create,f0b72c5e-e08c-4ed6-8985-eb5e2f458708,,e89be8e9-afd8-46f8-9336-cb2b759b6c94,CSB2,csb2,5,Building,bu,50.022,-14.529
CSB Sarobaratra,active,create,b08bf7b7-c44a-4b95-97a4-348ae859b361,,6cc697a8-e23d-41ce-a06a-c19173b84251,CSB2,csb2,5,Building,bu,,
CSB Sarodrano,active,create,3ef15f7f-0b5d-40e1-b57d-d8bef642acd1,,17964066-ca4b-4167-a422-30bc67ff7b47,CSB2,csb2,5,Building,bu,47.62702,-15.47
CSB Sarodrano,active,create,d9c988f5-3408-4029-a42f-712bcca4e6e8,,55e9e28b-8152-4b4c-af3f-0acc9d1688e8,CSB2,csb2,5,Building,bu,45.645,-19.049
CSB Satrokala,active,create,e435e6c2-e648-4349-bd4a-267660d3a0d4,,f2f64ddb-9bbb-4dce-beee-091c82a335cc,CSB2,csb2,5,Building,bu,,
CSB Secren Antsiranana I,active,create,514d2746-4444-4979-a59d-fde89ba5ae6b,,8e6e31d9-e5d2-4fdc-bb5d-1797183ad9ee,CSB1,csb1,5,Building,bu,49.288,-13.863
CSB Semipi Fianarantsoa I,active,create,698cab27-72a1-4b16-a1b6-5cef1dd7ac7b,,4b3259f1-10ca-47c6-9d14-e87c64097997,CSB2,csb2,5,Building,bu,47.427,-22.066
CSB Sems Ampasika,active,create,55f74337-a321-48f7-9a0c-9a0af99e7faa,,1a546a5e-573f-45df-b5e5-4fa11616d2a2,CSB2,csb2,5,Building,bu,46.312,-16.336
CSB Service Médical Autonome Nbm Ambatolampy,active,create,fd7a6666-a03d-4a35-a191-3ac7483bae18,,e6f4d9fd-0511-4a75-be7d-5172f7b29e78,CSB2,csb2,5,Building,bu,,
CSB Shabbir Antohomadinika,active,create,dae8c52a-674b-42aa-af4f-28e296333112,,cfcdfdc5-3a52-4528-ba1f-753d8eed8aea,CSB2,csb2,5,Building,bu,,
CSB Siloama Ambatondrazaka,active,create,190e6af2-076b-4fc0-a122-9b715c02638a,,460c2bec-03b1-4c85-a28e-cb38f4cbadfc,CSB2,csb2,5,Building,bu,48.429,-17.829
CSB Siloe Ambositra,active,create,840444a9-155b-47cf-8358-26e6b59ba2ac,,8983f82e-d270-48c6-8f60-904737dd50a4,CSB2,csb2,5,Building,bu,47.25,-20.53
CSB Siranana,active,create,704ab033-1e43-4088-aa14-2b9eb904c97d,,13b69347-5c2c-4ecf-bac2-cf188d632bfa,CSB2,csb2,5,Building,bu,48.698,-13.915
CSB Sitampiky,active,create,c0bb3cba-bb3a-4440-85ee-71613657f75c,,0f95ce60-c201-42f7-8d77-f7f75b294c1e,CSB1,csb1,5,Building,bu,46.108,-17.35
CSB Smae Grove,active,create,2d9c6bf2-9a9b-4b44-b113-29347dd8be66,,611d8b2e-ace3-40a7-bf5e-3a5edfaf39c7,CSB2,csb2,5,Building,bu,47.533,-18.968
CSB Smia Ambanja,active,create,83e736b7-ea0b-4b1f-aeaf-bb0f4d4e4406,,c7c410c5-a3d8-42a7-8133-2d4d50ef093d,CSB2,csb2,5,Building,bu,,
CSB Smia Ambatondrazaka,active,create,b518294a-dca2-4e09-a36c-b7da7c36454a,,460c2bec-03b1-4c85-a28e-cb38f4cbadfc,CSB2,csb2,5,Building,bu,48.429,-17.824
CSB Smia Antsirabe I,active,create,fe7e90f7-6708-4c24-9f82-e1a6b0ef55ba,,36da4b3e-1359-44ac-95be-436b85af1ecf,CSB2,csb2,5,Building,bu,47.043,-19.404
CSB Smids Antsiranana I,active,create,35971935-142d-4fba-89e7-7f04a9e96ca6,,7c9fd4f2-3ea7-42a0-97fa-c2a003cb5e20,CSB2,csb2,5,Building,bu,49.297,-13.525
CSB Smisa Sambava,active,create,e0c66453-cdcd-4a32-b56b-0b96cd1bada8,,a926f4d0-5fe3-4e1f-a3ea-8527259aab05,CSB2,csb2,5,Building,bu,50.182,-14.907
CSB Smmo Moramanga,active,create,1b2f6bb3-2c4a-4f95-987d-1c11122c61c2,,0f8f5ecf-2476-45ba-b232-14f851a9c1da,CSB2,csb2,5,Building,bu,48.231,-18.948
CSB Sms Lycée Moderne Ampefiloha,active,create,41f916d9-aa11-40a4-bc79-0a9a4c14a578,,cfcdfdc5-3a52-4528-ba1f-753d8eed8aea,CSB2,csb2,5,Building,bu,,
CSB Soafierenana,active,create,a7c2f30c-5898-4453-84ff-528bd776f669,,6de408e9-f310-4001-9972-3a1eadd3665d,CSB2,csb2,5,Building,bu,,
CSB Soaindrana,active,create,e7161cdf-e42b-42ed-b96e-a0d210145524,,e4265dd4-3368-4bed-af27-843029cb7592,CSB1,csb1,5,Building,bu,47.041,-21.152
CSB Soa Iombonana Iiig Hangar,active,create,d6333ba2-4d90-4094-9c1c-8f52af254412,,e70844ea-2707-4622-8105-8046abf81235,CSB2,csb2,5,Building,bu,47.515,-18.938
CSB Soalala,active,create,6059ec04-3ee5-4c3c-ac35-c2a57b9f8067,,df16044d-7511-4334-9728-e8735eab9935,CSB2,csb2,5,Building,bu,45.327,-16.189
CSB Soalazaina,active,create,e1fee39c-1280-4c96-b127-d0620d29a1d1,,de4334c0-2bcf-4bfd-a21c-84716d440224,CSB2,csb2,5,Building,bu,48.071,-17.98
CSB Soalengo,active,create,ec7cf166-7379-4e57-9977-cf177f0f0e0e,,bdd4a2b6-b880-4416-8494-64ec118305af,CSB2,csb2,5,Building,bu,44.306,-17.511
CSB Soaloka,active,create,200979c6-cbc5-4717-b3ca-34f8bb17d2b3,,da4965db-9a2d-4b78-8c05-99ac167b3035,CSB1,csb1,5,Building,bu,45.255,-19.768
CSB Soamahamanina,active,create,57bdc5e4-4c39-4ea2-86d4-ba0ba02ada18,,82686a84-8a84-430b-8b72-1a932ce1b635,CSB1,csb1,5,Building,bu,,
CSB Soamanandrariny,active,create,84c4dad7-8c6d-4a5a-b9a9-00525a2ae5e7,,045a2e79-267a-4599-aaba-6f33e05d7cbd,CSB2,csb2,5,Building,bu,47.294,-15.846
CSB Soamatasy,active,create,8dff0557-dbb9-4f1e-b125-2b15fae0f147,,e870e559-bf89-4bfc-8d0d-7b7ffce66653,CSB1,csb1,5,Building,bu,46.002,-21.575
CSB Soamiakatra,active,create,973923a6-54eb-4e28-957c-35a7513a3d0c,,a305025f-5b3d-443b-8bb2-99eba758e195,CSB1,csb1,5,Building,bu,47.401,-19.806
CSB Soamihary,active,create,0b088aff-06a3-451d-9746-9c2be2161f0a,,2cffa3f2-651d-4522-9324-3a1b8b7a3ac6,CSB1,csb1,5,Building,bu,,
CSB Soanambinina Alarobia,active,create,534f9590-3b2c-4f26-9673-c3189f32cc58,,151b76fb-7b51-4b06-9e36-ef8a9f5d579f,CSB2,csb2,5,Building,bu,47.72,-18.764
CSB Soanenga,active,create,39310466-7c2e-436b-a89a-8e65c5021f38,,2accff97-09f2-4f3d-9e0b-ec3dc0ba270c,CSB2,csb2,5,Building,bu,44.613,-19.24
CSB Soanierana,active,create,55c2f617-c2ef-47ee-b19e-c98cdf54505e,,a48d460d-9343-49af-81ae-769c47c52a58,CSB2,csb2,5,Building,bu,47.585,-20.68
CSB Soanierana,active,create,aa3066f6-9ff6-4c87-9bf1-a5dd6c6d51ef,,f613ea40-71c2-4d05-abd2-99198d004c6c,CSB2,csb2,5,Building,bu,,
CSB Soanindrariny,active,create,37805e83-f1d1-4bfd-968e-6b7086cdbb7b,,4c9a531c-9d88-4d5f-b582-f74dea6e0a20,CSB2,csb2,5,Building,bu,47.236,-19.872
CSB Soa Ny Aina Andrefan'Ambohijanahary,active,create,2e5027e5-c6e0-47f1-b502-6d32fdae79be,,fd2f9598-c615-4599-b203-c706e44971a1,CSB2,csb2,5,Building,bu,,
CSB Soaserana,active,create,170f25e8-5a5d-4e52-a936-8214a63be7ba,,35d91349-ce44-4d67-8e9d-081f3c143d94,CSB2,csb2,5,Building,bu,44.223,-17.479
CSB Soaserana,active,create,5eafb6a2-c725-4294-bc1e-420ccfedcdf4,,9e425374-dcfa-4509-b11e-5dd61f5d6cd4,CSB1,csb1,5,Building,bu,45.523,-18.021
CSB Soatanà,active,create,cc2ef9a3-16af-4956-ba8d-43ffc6efda8d,,55f45dc5-0ffc-46e0-acda-a272c0a32abb,CSB1,csb1,5,Building,bu,,
CSB Soatanana,active,create,6b551aee-5aba-472d-8a9e-0cbe05d3ac3a,,c6fd5ace-94aa-4b1d-a80d-75f9a2939f20,CSB1,csb1,5,Building,bu,49.117,-14.035
CSB Soatanana,active,create,db77a036-6406-4436-85e1-8ce14a6cabb6,,627d2d57-a002-428c-b845-66ecf0afae48,CSB2,csb2,5,Building,bu,46.921,-21.464
CSB Soatanimbary,active,create,a88d986c-c0ff-4b82-9d00-d9c7f1e1cf60,,e4c40f13-927b-4335-8560-2807686f0a80,CSB2,csb2,5,Building,bu,45.487,-19.729
CSB Soavimbazaha,active,create,9fac29fd-4f16-4073-b36d-f256f97cbbd4,,82686a84-8a84-430b-8b72-1a932ce1b635,CSB1,csb1,5,Building,bu,47.038,-19.056
CSB Soavinandriana,active,create,63333f4c-1104-4c1e-b6fa-07bf40e420db,,4b39d9e5-90e4-451d-a940-a47115c96667,CSB1,csb1,5,Building,bu,46.738,-18.879
CSB Soavinarivo,active,create,faccf95c-80eb-442d-9332-e06d278a470d,,bdecb1b9-3fe6-4d33-8a0d-158cb126f355,CSB2,csb2,5,Building,bu,,
CSB Soavinimerina,active,create,7af76019-8e97-49c3-863a-7c8e6b6647b2,,a9292ed2-1d4e-4c26-a13b-b1ff88ff8cc6,CSB1,csb1,5,Building,bu,47.348,-18.753
CSB Soavinitompo,active,create,a01f09cc-29e8-4940-a021-f759b16ba3db,,a197908b-0c93-43dc-90ef-eb87dbc9eee6,CSB1,csb1,5,Building,bu,,
CSB Soavoanio,active,create,f04a76c3-5d31-459a-a936-57ad16c50a2a,,a926f4d0-5fe3-4e1f-a3ea-8527259aab05,CSB2,csb2,5,Building,bu,50.171,-14.898
CSB Soctam Ambesika,active,create,dfeaab87-dee4-4ab0-b5ca-a1dc6b623201,,0fd5daed-e13b-4b61-9d2e-d0143bfb1914,CSB2,csb2,5,Building,bu,46.71903,-17.436
CSB Soeur Ambiatibe,active,create,b8519f78-9dce-42ce-8d84-5d7a29515f85,,19500863-ce77-4afb-adbe-d6e37e50ca23,CSB2,csb2,5,Building,bu,47.761,-18.973
CSB Soeurs Trinitaires Antanifotsy,active,create,86e8d128-a45f-4acf-ba19-d0ea21948fd4,,7f14fd91-3349-4174-a9b3-d5ed5169e4db,CSB2,csb2,5,Building,bu,0,0
CSB Sofaba Mitsinjo,active,create,9187f5c6-90d4-4dd4-bd83-51f47a657f68,,dbcee054-66f3-4c05-abdc-24d79eb50263,CSB2,csb2,5,Building,bu,,
CSB Sofia Medical,active,create,f67c7b9b-e339-4189-bc74-e31347c2e4d2,,b63e5ef9-20a9-46a0-aa86-23a87f91ed22,CSB1,csb1,5,Building,bu,48.746,-14.438
CSB Solidago Marogoaika Ankazomiriotra,active,create,84572f87-78ae-4538-a28a-eaf487eceb1c,,27e0d189-b1ee-44c5-b765-196e806d3e62,CSB1,csb1,5,Building,bu,46.44,-20.106
CSB Solila,active,create,8c5a63e3-82cc-4c28-972d-1fcd5bded6c7,,627d2d57-a002-428c-b845-66ecf0afae48,CSB2,csb2,5,Building,bu,46.617,-21.456
CSB Somisika,active,create,7b8a9c9b-a1ba-42dc-ac13-fa5f196a5474,,69191346-9a9a-4dc1-8152-bfd50185cf12,CSB2,csb2,5,Building,bu,,
CSB Sos Ankiambebas,active,create,5a94546a-06e9-4be0-9508-44cfd9708c3e,,4fb47e4d-3f47-4e08-bc7a-63a6e1dbf9e0,CSB2,csb2,5,Building,bu,43.674,-22.75
CSB Sos Médicin Mahajanga,active,create,d7c66a9a-17ef-48bc-a14e-7d6b8546ea34,,fe7ec12f-51a4-41f6-9e29-262df5c89b66,CSB2,csb2,5,Building,bu,46.32,-16.538
CSB Sos V Betioky Sud,active,create,fa249d8c-bc4c-4da5-91f0-0d920f3c63b1,,b0b75bc3-3d2d-4024-9c82-e6a48874899c,CSB2,csb2,5,Building,bu,,
CSB Sos Village D'Enfants,active,create,832053ad-5e8e-45f6-bf99-28b59ef53983,,8df9e268-0054-4aa7-a3da-1c271653174c,CSB2,csb2,5,Building,bu,,
CSB Sos Villages D'Enfants,active,create,1b60a9df-f187-4c2e-81e4-f396c72696de,,3f9a4d6c-ec41-43cc-983e-87211280c482,CSB2,csb2,5,Building,bu,,
CSB Sos Vontovorona,active,create,efbd4e7a-6407-4841-87db-9746bd66add5,,aa63293d-2c8c-4fd0-9966-292db2df900b,CSB2,csb2,5,Building,bu,47.423,-18.949
CSB Spsm Amboasary Sud,active,create,d1fa9ca5-0501-4c42-9c82-2e81d79b01c1,,124696f9-87ed-4178-ba7c-d100268dddba,CSB1,csb1,5,Building,bu,46.375,-25.0412
CSB Ssmi Ekar Tsarahonenana,active,create,ecadeeb0-60ac-4929-8e93-38ce3d049ef8,,d54c390d-d884-402b-9658-e05fd43e703f,CSB2,csb2,5,Building,bu,,
CSB Sucoma Analaiva,active,create,5e7c0242-7bef-4d23-bbae-df190d285e78,,fc082603-a0d0-4eea-9cd3-cb4ea73969f1,CSB1,csb1,5,Building,bu,44.502,-19.747
CSB Taindambo,active,create,cc834fd1-7e43-443b-9715-7a21f6fc6469,,7d21d7e0-3b42-4a18-9a49-157e27ae54ed,CSB2,csb2,5,Building,bu,47.182,-21.452
CSB Talata Ampano,active,create,74ddee6b-8fb0-4a9f-b9ae-e73e0f8e174d,,2c43b734-04c9-4c93-b51e-10cffb5ebd03,CSB2,csb2,5,Building,bu,47.038,-21.254
CSB Talata Iary,active,create,5afc2773-e6d1-4e21-9941-55d80eb23212,,990ce31e-0f01-49c7-a52b-0d1df8cbadbd,CSB1,csb1,5,Building,bu,47.272,-20.28
CSB Talatamaty,active,create,90a3ee37-b640-4a53-bed4-2e3cc08462f8,,b15bb8ad-b060-44e3-8081-e81f8efed5c0,CSB2,csb2,5,Building,bu,47.461,-18.695
CSB Talata Miandrandra,active,create,e9b02eb3-8793-41b0-8e9a-2261fd8c2037,,521be9ba-24b9-4799-a600-609e7b45bcd9,CSB1,csb1,5,Building,bu,47.27,-22.058
CSB Talatan'Ambatofolaka,active,create,4e6a2b39-eab8-411c-a5cd-32cc847066b4,,77ac3879-0969-434b-8b53-97e7fd724ca7,CSB2,csb2,5,Building,bu,46.708,-18.825
CSB Talatan'Angavo,active,create,3d29f98c-b14d-49ae-b261-bf67fab9f11f,,0e73e615-b301-4352-9bc3-4449282a67d0,CSB2,csb2,5,Building,bu,47.099,-17.971
CSB Talatan'Antoby,active,create,b6502a20-bdf4-47d3-92b5-63d1b9461e57,,7919cbbb-8017-4cd3-809f-be2ab34aafb3,CSB2,csb2,5,Building,bu,,
CSB Talata Tsimadilo,active,create,12114808-5a1a-491f-8c9a-7b0b46901f13,,0a1939b3-b45a-4422-94cb-0b2bca6bd89e,CSB1,csb1,5,Building,bu,47.158,-22.48
CSB Talata Tsimadilo,active,create,a652d87d-f2de-4857-815c-c32a87e74565,,2dae8d07-9695-4b72-ab25-71937f4068d2,CSB1,csb1,5,Building,bu,47.158,-22.48
CSB Talatavolonondry,active,create,8a3cc0fe-05a7-4969-bad6-6438f334bf7d,,7f551908-5e7e-4e9d-a91a-500fb48a786b,CSB2,csb2,5,Building,bu,,
CSB Tambohobe,active,create,9df59bc8-bd37-4427-97e0-052c67a648b1,,be99b7c3-f365-4983-a522-7cdea6fa82c3,CSB2,csb2,5,Building,bu,47.085,-21.205
CSB Tamponala,active,create,30b2bc92-3960-4415-bc73-81cddf2f8e2e,,ffcd6f07-ef28-4a46-8445-b67f9ef2908e,CSB1,csb1,5,Building,bu,46.405,-18.899
CSB Tanakidy,active,create,0b7cbccf-07fd-4cc1-be5f-bf9b77a51a16,,ee302c32-ac4e-435e-95ed-84d645787456,CSB2,csb2,5,Building,bu,48.018,-20.837
CSB Tanamarina,active,create,6a31f58c-fbe3-495e-b52e-c6ad9037207a,,15e3dc94-d0c9-43f1-bbc5-4f3b19883f0f,CSB2,csb2,5,Building,bu,,
CSB Tanamarina Bekisopa,active,create,0b1c90f5-ac61-4638-ae1a-bcc9fbf16370,,627d2d57-a002-428c-b845-66ecf0afae48,CSB2,csb2,5,Building,bu,45.886,-21.429
CSB Tanambe,active,create,bb9e994d-f523-4329-8d40-46122d317314,,9c327240-b6ab-4ad7-b691-7631374d1848,CSB2,csb2,5,Building,bu,48.452,-17.387
CSB Tanananifololahy,active,create,af895d38-9dd9-45fb-9d9c-59d7c4b573d1,,258e4770-d97f-4868-83a3-17e7c96ff56e,CSB2,csb2,5,Building,bu,48.327,-16.737
CSB Tanjombato Andafiatsimo,active,create,060efbf9-3b38-48e0-8f3e-4a1df81a5c0d,,d02509a7-7bbd-46f6-aa68-206ea872b74b,CSB2,csb2,5,Building,bu,47.528,-18.937
CSB Tankafatra,active,create,c66050a7-0e5b-40a5-9b81-9f9f69a6e856,,dae7d13c-0fe6-401d-ae6c-aa46e0a5ec53,CSB2,csb2,5,Building,bu,47.817,-19.248
CSB Tatamalaza Antendronambero,active,create,da24cc01-cd68-4099-a8a3-d8062e4dd7d3,,7f07355e-f5b1-4a5d-9c25-dc5ec8dd5d6a,CSB1,csb1,5,Building,bu,47.445,-20.315
CSB Tealongo Vohipotsy,active,create,9770dc54-d2fa-46c9-9a91-182eb363b209,,c6affba3-0fd2-4b52-84c5-c412049d1baa,CSB2,csb2,5,Building,bu,44.79,-23.559
CSB Teza Ambohipo,active,create,28387c42-20c4-46e9-8284-75e984e74af8,,a5e56324-dfbe-4373-827e-772232cfc7e0,CSB2,csb2,5,Building,bu,47.56,-18.909
CSB Tianarivo,active,create,2d1d3fd3-55e7-4d1c-93b4-b558160a3a66,,26010ac6-117c-47bd-b9a6-a1c017841fd6,CSB2,csb2,5,Building,bu,,
CSB Titta Guarneri Manazary,active,create,d8b55e4d-7a94-4367-bfb3-980719104b9c,,e110d76e-fc48-4718-8051-0f037981338a,CSB2,csb2,5,Building,bu,46.87,-19.226
CSB Toby Fitsaboana Tambatra Ambatolampy,active,create,79f1873b-8e92-4509-8ec5-1678afa7e3d4,,1e3fa081-e07c-45fd-ada7-aec21db72ff1,CSB1,csb1,5,Building,bu,47.43,-15.498
CSB Toby Nenilava,active,create,8241663d-bb84-4907-812c-59fbdb13602e,,e4514208-4e7e-4a50-97f4-da0f72fbe0af,CSB2,csb2,5,Building,bu,46.975,-24.281
CSB Tody Soa,active,create,90bbd403-c356-4765-aff0-f5e774f42ff3,,7ae00720-2aa0-481a-9f76-b726c25d39c8,CSB2,csb2,5,Building,bu,,
CSB Tolohomiady,active,create,5e206ddc-061d-4c95-9944-719e61b8ac44,,9a48530d-9fed-49eb-a089-9df18c576009,CSB2,csb2,5,Building,bu,46.136,-21.768
CSB Top Réseau,active,create,bb33b989-239a-4d10-a5dd-0001a5febd72,,0ae094df-a0b3-4022-8a12-de36199e0875,CSB2,csb2,5,Building,bu,,
CSB Top Réseau Ampahimanga,active,create,7ad8831a-ffd0-4636-b00e-c07f7581ff64,,e20aba71-265d-4c00-9dc3-18205a9f379b,CSB2,csb2,5,Building,bu,,
CSB Top Réseau Dr Lalatiana Sabotsy Namehana,active,create,8c24a012-9f30-42f1-bc40-90ce08506b5c,,0d054e10-3929-49d9-a70a-a61da1bb85f2,CSB2,csb2,5,Building,bu,47.556,-18.943
CSB Tozzi Green,active,create,19cf3ac4-f5d8-49c8-8a7f-242c4d9a817c,,e870e559-bf89-4bfc-8d0d-7b7ffce66653,CSB2,csb2,5,Building,bu,,
CSB Trangahy,active,create,f360b52e-0619-459e-ac09-7fb8a95abc36,,55f45dc5-0ffc-46e0-acda-a272c0a32abb,CSB2,csb2,5,Building,bu,44.56,-18.958
CSB TRANOROA,active,create,1a9b2c5f-c273-4410-8b79-4df50752e6d6,,8746b844-7ee5-4c7c-9cc1-60fc3c529b15,Water Point,water_point,5,Building,bu,45.053,-24.615
CSB Tratramarina,active,create,667fdcc1-1edd-4b2f-b3c2-292306b4c4ac,,36296f25-d33a-4562-bc7d-f14db0cf65bc,CSB2,csb2,5,Building,bu,48.305,-19.491
CSB Tritriva,active,create,9309bc85-2514-4d19-a602-e598a3d95947,,ae5eebfe-5847-4562-b1a9-e42e1ea40520,CSB2,csb2,5,Building,bu,,
CSB Tritriva,active,create,d7c0b251-aff2-4e16-92f5-056eb908fc87,,4a30bf2a-addf-4971-b212-a8d98683694b,CSB1,csb1,5,Building,bu,46.926,-19.792
CSB Tsangandrano,active,create,f7d3e673-0314-4731-98a9-4aa88d1b345a,,1c601632-baea-46ef-bf31-e7af518b28a0,CSB1,csb1,5,Building,bu,46.729,-20.28
CSB Tsarabaria,active,create,57d75152-d64d-443d-b50a-b85172e56485,,d9ace11e-d919-4b5b-b901-e14d47cd2fa8,CSB1,csb1,5,Building,bu,49.949,-14.264
CSB Tsarafara,active,create,a2618759-983d-481c-96f7-8c18d28f2a56,,7919cbbb-8017-4cd3-809f-be2ab34aafb3,CSB2,csb2,5,Building,bu,46.921,-19.876
CSB Tsarahonenana,active,create,3fe55691-a7bd-4f19-9309-f9b2cfc03e0a,,4c9a531c-9d88-4d5f-b582-f74dea6e0a20,CSB2,csb2,5,Building,bu,,
