locationName,locationStatus,method,locationId,locationParentName,locationParentId,locationType,locationTypeCode,locationAdminLevel,locationPhysicalType,locationPhysicalTypeCode,longitude,latitude
Antaramena,active,update,2dae8d07-9695-4b72-ab25-71937f4068d2,Ivohibe,1d2d3437-4492-48a2-82e1-ae3e4be65fde,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antaretra,active,update,2055c2a0-401c-4c8a-b2a0-d1b23449c3b6,Mananjary,c7b4b770-77df-434e-8acd-34a658aebe8e,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antaretra,active,update,496750e7-f664-4db0-bd90-1c49a23b732c,Ifanadiana,48cd6b93-8b35-4505-b06d-6e0a72737998,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antaritarika,active,update,5f666d29-8b8c-4ebf-a630-e2cad0cb3685,Tsihombe,bd6ec7c3-3896-4847-8485-19756f300fec,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antehiroka,active,update,ae3e26fe-f4ef-43f5-bd23-c3982b62ee62,Ambohidratrimo,a3a8ef60-9e3d-4dd3-a8f2-101be51cb306,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antenimbe,active,update,e110d76e-fc48-4718-8051-0f037981338a,Arivonimamo,647c70bb-7768-4a79-b0ba-cd4954589d9b,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antenina,active,update,3c9bdc0f-03b9-4ddc-9252-d034e185915b,Soanierana Ivongo,a7433a02-42be-4d19-8cbd-084dd5e0bbae,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antenina I,active,update,66d3aa88-681e-4bab-85a4-a94fd66bdcf1,Toamasina II,9691bdce-d984-45a0-b509-7cea8fd8815a,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antetezambaro,active,update,5646edc8-2ab3-435d-91ff-22bd9fa97b14,Toamasina II,9691bdce-d984-45a0-b509-7cea8fd8815a,jurisdiction,jdn,4,Jurisdiction,jdn,,
Anteza,active,update,cd704253-690d-40a3-a00d-7cd22c2e7a48,Manakara Sud,79b058b9-0851-4773-898a-b0d9dcde7c23,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antindra,active,update,6fc13b16-bbb3-4a56-aac6-381ec97f4ca7,Sambava,6d16e230-4d60-475d-97cf-c13ec0530009,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antoby Est,active,update,168bfe58-e756-41b1-8f5f-a037cf913836,Miarinarivo,1fec2789-7741-499d-a28f-fc9e6c354ea5,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antodinga,active,update,e7acd6b0-3935-4798-9a8e-ce5aa2cdfc1a,Ikongo,262f0095-3703-411a-bbc5-d23c83e181db,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antoetra,active,update,31bd420f-6102-4016-92fd-1c32b3f3882f,Ambositra,c32a9dd2-2201-49e3-8f2c-1b4088d5f89b,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antogomena-Bevary,active,update,1261ca61-db99-4784-a003-6ac05119f027,Mitsinjo,97d7c1b7-a191-4783-b47c-553369be6188,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antohabato,active,update,4ffed295-ec56-43aa-9308-71bed6e61efe,Betioky Atsimo,0d551aef-884c-4007-8513-a9f7ef2e7d09,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antohobe,active,update,752c94b7-2647-49b4-bb76-255d548fe7ff,Betafo,81e9b348-a5d9-4fd0-99f5-c69ebd8f462a,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antokoboritelo,active,update,f8b74dab-1525-4369-bc42-62ae7cc0cdac,Befotaka,4fa9f736-89a7-4612-8a55-8fc5cc59bc9d,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antokonala,active,update,7de96124-3ae0-4043-9957-04543635722f,Vondrozo,ffc1421c-ece6-4e5d-813b-10c6fb0d5260,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antombana,active,update,4c3739aa-847c-42e1-8720-c8b3052016ac,Antalaha,dca87335-6d01-4901-acea-73eb326ed8b0,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antondabe,active,update,6202e81a-d59b-4a72-aa5e-22c2f2096941,Befotaka,4fa9f736-89a7-4612-8a55-8fc5cc59bc9d,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antongomena,active,update,1eeee4cc-73ed-43c3-a75e-c15c9b372c32,Mitsinjo,97d7c1b7-a191-4783-b47c-553369be6188,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antongomena Bevary,active,update,d492534f-8d4e-4ffd-92f4-f15098b599dd,Mitsinjo,97d7c1b7-a191-4783-b47c-553369be6188,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antongo-Vaovao,active,update,182bcfaf-9e4a-4651-8398-a0cbb0bfe32a,Morombe,7444033e-4493-493e-9048-2ac2bc8df283,jurisdiction,jdn,4,Jurisdiction,jdn,,
